,benchmark,model,ROC,precision @ rank,time
2625,wine_benchmark_1047.csv,LOF,0.5227,0.0303,0.4271
2626,wine_benchmark_1047.csv,PCA,0.5065,0.0303,0.022
2627,wine_benchmark_1047.csv,LODA,0.5643,0.0,0.097
2628,wine_benchmark_1048.csv,KNN,0.5444,0.0312,0.402
2629,wine_benchmark_1048.csv,LOF,0.5339,0.0625,0.4596
2630,wine_benchmark_1048.csv,PCA,0.5967,0.0625,0.023
2631,wine_benchmark_1048.csv,LODA,0.5624,0.0312,0.103
2632,wine_benchmark_1049.csv,KNN,0.5489,0.0303,0.457
2633,wine_benchmark_1049.csv,LOF,0.5381,0.0303,0.523
2634,wine_benchmark_1049.csv,PCA,0.5753,0.0,0.017
2635,wine_benchmark_1049.csv,LODA,0.574,0.0,0.083
2636,wine_benchmark_1050.csv,KNN,0.5847,0.0312,0.412
2637,wine_benchmark_1050.csv,LOF,0.5618,0.0,0.419
2638,wine_benchmark_1050.csv,PCA,0.5905,0.0312,0.017
2639,wine_benchmark_1050.csv,LODA,0.6764,0.0312,0.083
2640,wine_benchmark_1051.csv,KNN,0.5634,0.0,0.625
2641,wine_benchmark_1051.csv,LOF,0.531,0.0,0.6811
2642,wine_benchmark_1051.csv,PCA,0.53,0.0,0.023
2643,wine_benchmark_1051.csv,LODA,0.5174,0.0312,0.065
2644,wine_benchmark_1052.csv,KNN,0.5659,0.0,0.629
2645,wine_benchmark_1052.csv,LOF,0.5458,0.0,0.7141
2646,wine_benchmark_1052.csv,PCA,0.5199,0.0,0.024
2647,wine_benchmark_1052.csv,LODA,0.5857,0.0,0.082
2648,wine_benchmark_1053.csv,KNN,0.4897,0.0,0.589
2649,wine_benchmark_1053.csv,LOF,0.4371,0.0,0.604
2650,wine_benchmark_1053.csv,PCA,0.5369,0.0,0.021
2651,wine_benchmark_1053.csv,LODA,0.5047,0.0,0.064
2652,wine_benchmark_1054.csv,KNN,0.6185,0.0,0.5981
2653,wine_benchmark_1054.csv,LOF,0.5815,0.0,0.587
2654,wine_benchmark_1054.csv,PCA,0.6144,0.0,0.026
2655,wine_benchmark_1054.csv,LODA,0.5671,0.0,0.079
2656,wine_benchmark_1055.csv,KNN,0.4991,0.0,0.5996
2657,wine_benchmark_1055.csv,LOF,0.4509,0.0,0.625
2658,wine_benchmark_1055.csv,PCA,0.5486,0.0,0.024
2659,wine_benchmark_1055.csv,LODA,0.5512,0.0312,0.088
2660,wine_benchmark_1056.csv,KNN,0.5817,0.0,0.9076
2661,wine_benchmark_1056.csv,LOF,0.5356,0.0,0.9441
2662,wine_benchmark_1056.csv,PCA,0.6227,0.0,0.05
2663,wine_benchmark_1056.csv,LODA,0.6244,0.0,0.071
2664,wine_benchmark_1057.csv,KNN,0.5972,0.0303,0.8441
2665,wine_benchmark_1057.csv,LOF,0.5809,0.0303,0.8591
2666,wine_benchmark_1057.csv,PCA,0.6277,0.0303,0.047
2667,wine_benchmark_1057.csv,LODA,0.5589,0.0,0.078
2668,wine_benchmark_1058.csv,KNN,0.6103,0.0,0.8941
2669,wine_benchmark_1058.csv,LOF,0.5712,0.0,0.9631
2670,wine_benchmark_1058.csv,PCA,0.6,0.0312,0.048
2671,wine_benchmark_1058.csv,LODA,0.5421,0.0312,0.081
2672,wine_benchmark_1059.csv,KNN,0.5512,0.0,0.9676
2673,wine_benchmark_1059.csv,LOF,0.5074,0.0,0.8771
2674,wine_benchmark_1059.csv,PCA,0.5343,0.0,0.052
2675,wine_benchmark_1059.csv,LODA,0.4968,0.0312,0.074
2676,wine_benchmark_1060.csv,KNN,0.4692,0.0,0.9031
2677,wine_benchmark_1060.csv,LOF,0.448,0.0,1.0501
2678,wine_benchmark_1060.csv,PCA,0.4999,0.0,0.06
2679,wine_benchmark_1060.csv,LODA,0.4971,0.0312,0.063
2680,wine_benchmark_1061.csv,KNN,0.4608,0.0,0.203
2681,wine_benchmark_1061.csv,LOF,0.5092,0.0,0.2989
2682,wine_benchmark_1061.csv,PCA,0.4961,0.0,0.021
2683,wine_benchmark_1061.csv,LODA,0.4821,0.0,0.106
2684,wine_benchmark_1062.csv,KNN,0.561,0.0,0.2331
2685,wine_benchmark_1062.csv,LOF,0.5165,0.0,0.245
2686,wine_benchmark_1062.csv,PCA,0.5513,0.0,0.011
2687,wine_benchmark_1062.csv,LODA,0.5592,0.0,0.095
2688,wine_benchmark_1063.csv,KNN,0.5057,0.0,0.244
2689,wine_benchmark_1063.csv,LOF,0.5042,0.0312,0.319
2690,wine_benchmark_1063.csv,PCA,0.4509,0.0,0.01
2691,wine_benchmark_1063.csv,LODA,0.4909,0.0,0.089
2692,wine_benchmark_1064.csv,KNN,0.5579,0.0,0.198
2693,wine_benchmark_1064.csv,LOF,0.5737,0.0,0.269
2694,wine_benchmark_1064.csv,PCA,0.519,0.0,0.013
2695,wine_benchmark_1064.csv,LODA,0.5663,0.0,0.082
2696,wine_benchmark_1065.csv,KNN,0.5296,0.0,0.236
2697,wine_benchmark_1065.csv,LOF,0.5616,0.0,0.281
2698,wine_benchmark_1065.csv,PCA,0.5757,0.0,0.011
2699,wine_benchmark_1065.csv,LODA,0.6148,0.0,0.106
2700,wine_benchmark_1066.csv,KNN,0.5015,0.0,0.363
2701,wine_benchmark_1066.csv,LOF,0.4863,0.0,0.5071
2702,wine_benchmark_1066.csv,PCA,0.4563,0.0,0.025
2703,wine_benchmark_1066.csv,LODA,0.5013,0.0,0.095
2704,wine_benchmark_1067.csv,KNN,0.509,0.0303,0.347
2705,wine_benchmark_1067.csv,LOF,0.5065,0.0606,0.421
2706,wine_benchmark_1067.csv,PCA,0.5265,0.0303,0.023
2707,wine_benchmark_1067.csv,LODA,0.5607,0.0606,0.105
2708,wine_benchmark_1068.csv,KNN,0.4689,0.0,0.42
2709,wine_benchmark_1068.csv,LOF,0.4277,0.0,0.417
2710,wine_benchmark_1068.csv,PCA,0.5206,0.0,0.023
2711,wine_benchmark_1068.csv,LODA,0.3798,0.0,0.092
2712,wine_benchmark_1069.csv,KNN,0.4978,0.0,0.389
2713,wine_benchmark_1069.csv,LOF,0.5119,0.0,0.413
2714,wine_benchmark_1069.csv,PCA,0.513,0.0,0.014
2715,wine_benchmark_1069.csv,LODA,0.4838,0.0,0.097
2716,wine_benchmark_1070.csv,KNN,0.4997,0.0,0.426
2717,wine_benchmark_1070.csv,LOF,0.5047,0.0312,0.424
2718,wine_benchmark_1070.csv,PCA,0.4892,0.0,0.025
2719,wine_benchmark_1070.csv,LODA,0.5656,0.0,0.07
2720,wine_benchmark_1071.csv,KNN,0.5711,0.0,0.6581
2721,wine_benchmark_1071.csv,LOF,0.5667,0.0312,0.5898
2722,wine_benchmark_1071.csv,PCA,0.5899,0.0,0.033
2723,wine_benchmark_1071.csv,LODA,0.5229,0.0,0.083
2724,wine_benchmark_1072.csv,KNN,0.5261,0.0,0.6171
2725,wine_benchmark_1072.csv,LOF,0.54,0.0,0.592
2726,wine_benchmark_1072.csv,PCA,0.4764,0.0303,0.039
2727,wine_benchmark_1072.csv,LODA,0.4686,0.0,0.07
2728,wine_benchmark_1073.csv,KNN,0.4637,0.0,0.6031
2729,wine_benchmark_1073.csv,LOF,0.4604,0.0,0.6646
2730,wine_benchmark_1073.csv,PCA,0.4009,0.0,0.025
2731,wine_benchmark_1073.csv,LODA,0.4257,0.0,0.088
2732,wine_benchmark_1074.csv,KNN,0.4311,0.0,0.6631
2733,wine_benchmark_1074.csv,LOF,0.4217,0.0,0.645
2734,wine_benchmark_1074.csv,PCA,0.4547,0.0,0.03
2735,wine_benchmark_1074.csv,LODA,0.5188,0.0,0.076
2736,wine_benchmark_1075.csv,KNN,0.6577,0.0312,0.6711
2737,wine_benchmark_1075.csv,LOF,0.6319,0.0,0.7411
2738,wine_benchmark_1075.csv,PCA,0.5578,0.0,0.034
2739,wine_benchmark_1075.csv,LODA,0.544,0.0,0.071
2740,wine_benchmark_1076.csv,KNN,0.4589,0.0,0.9361
2741,wine_benchmark_1076.csv,LOF,0.4318,0.0,0.9701
2742,wine_benchmark_1076.csv,PCA,0.4551,0.0,0.046
2743,wine_benchmark_1076.csv,LODA,0.4809,0.0312,0.065
2744,wine_benchmark_1077.csv,KNN,0.6337,0.0,0.9151
2745,wine_benchmark_1077.csv,LOF,0.6396,0.0,0.889
2746,wine_benchmark_1077.csv,PCA,0.6277,0.0,0.061
2747,wine_benchmark_1077.csv,LODA,0.5657,0.0,0.075
2748,wine_benchmark_1078.csv,KNN,0.6205,0.0312,0.9623
2749,wine_benchmark_1078.csv,LOF,0.6188,0.0,0.9861
2750,wine_benchmark_1078.csv,PCA,0.6157,0.0312,0.047
2751,wine_benchmark_1078.csv,LODA,0.5811,0.0312,0.074
2752,wine_benchmark_1079.csv,KNN,0.4947,0.0,0.9811
2753,wine_benchmark_1079.csv,LOF,0.4561,0.0,0.9191
2754,wine_benchmark_1079.csv,PCA,0.5233,0.0,0.051
2755,wine_benchmark_1079.csv,LODA,0.5706,0.0,0.069
2756,wine_benchmark_1080.csv,KNN,0.581,0.0,0.8391
2757,wine_benchmark_1080.csv,LOF,0.543,0.0,0.9261
2758,wine_benchmark_1080.csv,PCA,0.5758,0.0312,0.046
2759,wine_benchmark_1080.csv,LODA,0.5196,0.0312,0.075
2760,wine_benchmark_1201.csv,KNN,0.6186,0.1082,0.299
2761,wine_benchmark_1201.csv,LOF,0.6102,0.0718,0.4561
2762,wine_benchmark_1201.csv,PCA,0.5989,0.0821,0.013
2763,wine_benchmark_1201.csv,LODA,0.6015,0.0564,0.0985
2764,wine_benchmark_1202.csv,KNN,0.6052,0.0923,0.286
2765,wine_benchmark_1202.csv,LOF,0.5753,0.0923,0.372
2766,wine_benchmark_1202.csv,PCA,0.6068,0.0821,0.013
2767,wine_benchmark_1202.csv,LODA,0.5677,0.0462,0.093
2768,wine_benchmark_1203.csv,KNN,0.6045,0.1333,0.354
2769,wine_benchmark_1203.csv,LOF,0.5881,0.1231,0.3966
2770,wine_benchmark_1203.csv,PCA,0.5883,0.0667,0.021
2771,wine_benchmark_1203.csv,LODA,0.5661,0.0513,0.097
2772,wine_benchmark_1204.csv,KNN,0.6717,0.134,0.339
2773,wine_benchmark_1204.csv,LOF,0.6306,0.1082,0.508
2774,wine_benchmark_1204.csv,PCA,0.5973,0.1134,0.012
2775,wine_benchmark_1204.csv,LODA,0.5948,0.0718,0.0876
2776,wine_benchmark_1205.csv,KNN,0.6423,0.1231,0.284
2777,wine_benchmark_1205.csv,LOF,0.6031,0.0984,0.4181
2778,wine_benchmark_1205.csv,PCA,0.5817,0.0923,0.013
2779,wine_benchmark_1205.csv,LODA,0.5709,0.0923,0.1146
2780,wine_benchmark_1206.csv,KNN,0.5946,0.1077,0.568
2781,wine_benchmark_1206.csv,LOF,0.5813,0.0615,0.667
2782,wine_benchmark_1206.csv,PCA,0.5835,0.0974,0.017
2783,wine_benchmark_1206.csv,LODA,0.5055,0.0564,0.096
2784,wine_benchmark_1207.csv,KNN,0.6565,0.1385,0.5991
2785,wine_benchmark_1207.csv,LOF,0.618,0.1231,0.662
2786,wine_benchmark_1207.csv,PCA,0.6106,0.0923,0.017
2787,wine_benchmark_1207.csv,LODA,0.5822,0.0872,0.081
2788,wine_benchmark_1208.csv,KNN,0.5941,0.1077,0.6941
2789,wine_benchmark_1208.csv,LOF,0.5679,0.1077,0.6621
2790,wine_benchmark_1208.csv,PCA,0.5898,0.1026,0.016
2791,wine_benchmark_1208.csv,LODA,0.5173,0.0667,0.078
2792,wine_benchmark_1209.csv,KNN,0.5683,0.0872,0.6871
2793,wine_benchmark_1209.csv,LOF,0.5574,0.0821,0.7411
2794,wine_benchmark_1209.csv,PCA,0.5632,0.0923,0.016
2795,wine_benchmark_1209.csv,LODA,0.5852,0.0667,0.1134
2796,wine_benchmark_1210.csv,KNN,0.6323,0.0821,0.7471
2797,wine_benchmark_1210.csv,LOF,0.6127,0.1077,0.7771
2798,wine_benchmark_1210.csv,PCA,0.5641,0.0359,0.017
2799,wine_benchmark_1210.csv,LODA,0.5628,0.0564,0.096
2800,wine_benchmark_1211.csv,KNN,0.5663,0.0769,1.3032
2801,wine_benchmark_1211.csv,LOF,0.5405,0.0718,1.1141
2802,wine_benchmark_1211.csv,PCA,0.5454,0.0769,0.028
2803,wine_benchmark_1211.csv,LODA,0.6069,0.0667,0.083
2804,wine_benchmark_1212.csv,KNN,0.5786,0.0821,1.0901
2805,wine_benchmark_1212.csv,LOF,0.5662,0.0974,1.2381
2806,wine_benchmark_1212.csv,PCA,0.5656,0.0769,0.032
2807,wine_benchmark_1212.csv,LODA,0.5828,0.0923,0.075
2808,wine_benchmark_1213.csv,KNN,0.5772,0.0718,1.0461
2809,wine_benchmark_1213.csv,LOF,0.5646,0.0718,1.2221
2810,wine_benchmark_1213.csv,PCA,0.5569,0.0718,0.041
2811,wine_benchmark_1213.csv,LODA,0.5451,0.0462,0.079
2812,wine_benchmark_1214.csv,KNN,0.6022,0.0872,1.2531
2813,wine_benchmark_1214.csv,LOF,0.5644,0.0718,1.1071
2814,wine_benchmark_1214.csv,PCA,0.5898,0.0769,0.027
2815,wine_benchmark_1214.csv,LODA,0.5779,0.0769,0.083
2816,wine_benchmark_1215.csv,KNN,0.5641,0.0359,1.1511
2817,wine_benchmark_1215.csv,LOF,0.5316,0.0462,1.1132
2818,wine_benchmark_1215.csv,PCA,0.5813,0.0615,0.023
2819,wine_benchmark_1215.csv,LODA,0.5929,0.0667,0.082
2820,wine_benchmark_1216.csv,KNN,0.5602,0.0564,1.5401
2821,wine_benchmark_1216.csv,LOF,0.5351,0.0718,1.8131
2822,wine_benchmark_1216.csv,PCA,0.5541,0.0564,0.058
2823,wine_benchmark_1216.csv,LODA,0.5372,0.0564,0.071
2824,wine_benchmark_1217.csv,KNN,0.5507,0.0462,1.8238
2825,wine_benchmark_1217.csv,LOF,0.5244,0.0513,1.7672
2826,wine_benchmark_1217.csv,PCA,0.5448,0.0564,0.057
2827,wine_benchmark_1217.csv,LODA,0.5186,0.0667,0.081
2828,wine_benchmark_1218.csv,KNN,0.584,0.0821,1.6424
2829,wine_benchmark_1218.csv,LOF,0.5653,0.0769,1.8692
2830,wine_benchmark_1218.csv,PCA,0.5821,0.0718,0.048
2831,wine_benchmark_1218.csv,LODA,0.5246,0.0564,0.078
2832,wine_benchmark_1219.csv,KNN,0.5545,0.0615,1.6061
2833,wine_benchmark_1219.csv,LOF,0.524,0.0462,1.7992
2834,wine_benchmark_1219.csv,PCA,0.5437,0.0667,0.062
2835,wine_benchmark_1219.csv,LODA,0.4565,0.0308,0.07
2836,wine_benchmark_1220.csv,KNN,0.5449,0.0667,1.5631
2837,wine_benchmark_1220.csv,LOF,0.5243,0.0564,1.9081
2838,wine_benchmark_1220.csv,PCA,0.5368,0.0615,0.07
2839,wine_benchmark_1220.csv,LODA,0.5188,0.0667,0.082
2840,wine_benchmark_1221.csv,KNN,0.6629,0.1333,0.266
2841,wine_benchmark_1221.csv,LOF,0.6336,0.1231,0.361
2842,wine_benchmark_1221.csv,PCA,0.6424,0.0564,0.015
2843,wine_benchmark_1221.csv,LODA,0.6046,0.0667,0.105
2844,wine_benchmark_1222.csv,KNN,0.643,0.1333,0.315
2845,wine_benchmark_1222.csv,LOF,0.6306,0.1289,0.4871
2846,wine_benchmark_1222.csv,PCA,0.5781,0.0821,0.013
2847,wine_benchmark_1222.csv,LODA,0.6584,0.1026,0.077
2848,wine_benchmark_1223.csv,KNN,0.6452,0.1598,0.249
2849,wine_benchmark_1223.csv,LOF,0.628,0.1436,0.359
2850,wine_benchmark_1223.csv,PCA,0.5969,0.0872,0.011
2851,wine_benchmark_1223.csv,LODA,0.5881,0.0872,0.073
2852,wine_benchmark_1224.csv,KNN,0.6462,0.1385,0.297
2853,wine_benchmark_1224.csv,LOF,0.6232,0.1179,0.448
2854,wine_benchmark_1224.csv,PCA,0.6124,0.0923,0.014
2855,wine_benchmark_1224.csv,LODA,0.5901,0.0876,0.092
2856,wine_benchmark_1225.csv,KNN,0.6333,0.1231,0.305
2857,wine_benchmark_1225.csv,LOF,0.6195,0.1179,0.395
2858,wine_benchmark_1225.csv,PCA,0.5872,0.0825,0.013
2859,wine_benchmark_1225.csv,LODA,0.614,0.0923,0.093
2860,wine_benchmark_1226.csv,KNN,0.579,0.0564,0.653
2861,wine_benchmark_1226.csv,LOF,0.5688,0.0667,0.7381
2862,wine_benchmark_1226.csv,PCA,0.5864,0.0615,0.016
2863,wine_benchmark_1226.csv,LODA,0.606,0.0923,0.085
2864,wine_benchmark_1227.csv,KNN,0.6143,0.0821,0.6041
2865,wine_benchmark_1227.csv,LOF,0.5888,0.0923,0.7936
2866,wine_benchmark_1227.csv,PCA,0.6063,0.0615,0.014
2867,wine_benchmark_1227.csv,LODA,0.5875,0.0564,0.085
2868,wine_benchmark_1228.csv,KNN,0.621,0.0923,0.6921
2869,wine_benchmark_1228.csv,LOF,0.5953,0.0923,0.7536
2870,wine_benchmark_1228.csv,PCA,0.6083,0.0718,0.028
2871,wine_benchmark_1228.csv,LODA,0.607,0.0923,0.124
2872,wine_benchmark_1229.csv,KNN,0.5975,0.0769,0.6246
2873,wine_benchmark_1229.csv,LOF,0.5627,0.0718,0.8541
2874,wine_benchmark_1229.csv,PCA,0.5779,0.0615,0.02
2875,wine_benchmark_1229.csv,LODA,0.6105,0.0667,0.094
2876,wine_benchmark_1230.csv,KNN,0.6031,0.1077,0.6712
2877,wine_benchmark_1230.csv,LOF,0.5897,0.1128,0.801
2878,wine_benchmark_1230.csv,PCA,0.5942,0.0769,0.02
2879,wine_benchmark_1230.csv,LODA,0.5177,0.0564,0.081
2880,wine_benchmark_1231.csv,KNN,0.6027,0.0872,1.3576
2881,wine_benchmark_1231.csv,LOF,0.5722,0.0821,1.4386
2882,wine_benchmark_1231.csv,PCA,0.5643,0.0667,0.027
2883,wine_benchmark_1231.csv,LODA,0.5899,0.0821,0.064
2884,wine_benchmark_1232.csv,KNN,0.5977,0.0513,1.2981
2885,wine_benchmark_1232.csv,LOF,0.5426,0.0615,1.1681
2886,wine_benchmark_1232.csv,PCA,0.5899,0.0667,0.028
2887,wine_benchmark_1232.csv,LODA,0.4639,0.0667,0.08
2888,wine_benchmark_1233.csv,KNN,0.6094,0.0821,1.2122
2889,wine_benchmark_1233.csv,LOF,0.5821,0.0718,1.1801
2890,wine_benchmark_1233.csv,PCA,0.5932,0.0564,0.034
2891,wine_benchmark_1233.csv,LODA,0.6447,0.1077,0.069
2892,wine_benchmark_1234.csv,KNN,0.5885,0.0923,1.1817
2893,wine_benchmark_1234.csv,LOF,0.5738,0.1128,1.2861
2894,wine_benchmark_1234.csv,PCA,0.5926,0.0821,0.032
2895,wine_benchmark_1234.csv,LODA,0.6128,0.1077,0.098
2896,wine_benchmark_1235.csv,KNN,0.6142,0.1282,1.2484
2897,wine_benchmark_1235.csv,LOF,0.5831,0.1128,1.2312
2898,wine_benchmark_1235.csv,PCA,0.5916,0.0974,0.028
2899,wine_benchmark_1235.csv,LODA,0.5769,0.0769,0.089
2900,wine_benchmark_1236.csv,KNN,0.5524,0.0564,1.5913
2901,wine_benchmark_1236.csv,LOF,0.5234,0.0462,1.6651
2902,wine_benchmark_1236.csv,PCA,0.537,0.0513,0.073
2903,wine_benchmark_1236.csv,LODA,0.4943,0.041,0.091
2904,wine_benchmark_1237.csv,KNN,0.5891,0.0718,1.7711
2905,wine_benchmark_1237.csv,LOF,0.5704,0.0564,1.9302
2906,wine_benchmark_1237.csv,PCA,0.5783,0.0667,0.05
2907,wine_benchmark_1237.csv,LODA,0.5987,0.0667,0.07
2908,wine_benchmark_1238.csv,KNN,0.5662,0.1026,1.7511
2909,wine_benchmark_1238.csv,LOF,0.5395,0.0872,1.6021
2910,wine_benchmark_1238.csv,PCA,0.5631,0.0923,0.051
2911,wine_benchmark_1238.csv,LODA,0.5872,0.0872,0.075
2912,wine_benchmark_1239.csv,KNN,0.5929,0.0923,1.5871
2913,wine_benchmark_1239.csv,LOF,0.5664,0.0821,1.7026
2914,wine_benchmark_1239.csv,PCA,0.5882,0.1128,0.059
2915,wine_benchmark_1239.csv,LODA,0.6184,0.0872,0.071
2916,wine_benchmark_1240.csv,KNN,0.5681,0.0564,1.667
2917,wine_benchmark_1240.csv,LOF,0.5516,0.0513,1.8172
2918,wine_benchmark_1240.csv,PCA,0.5596,0.0615,0.059
2919,wine_benchmark_1240.csv,LODA,0.5612,0.0462,0.069
2920,wine_benchmark_1241.csv,KNN,0.629,0.0923,0.34
2921,wine_benchmark_1241.csv,LOF,0.6052,0.0667,0.411
2922,wine_benchmark_1241.csv,PCA,0.5731,0.0769,0.013
2923,wine_benchmark_1241.csv,LODA,0.6116,0.067,0.088
2924,wine_benchmark_1242.csv,KNN,0.6429,0.0872,0.296
2925,wine_benchmark_1242.csv,LOF,0.6117,0.0718,0.367
2926,wine_benchmark_1242.csv,PCA,0.5691,0.0667,0.012
2927,wine_benchmark_1242.csv,LODA,0.6514,0.0718,0.088
2928,wine_benchmark_1243.csv,KNN,0.6011,0.1026,0.271
2929,wine_benchmark_1243.csv,LOF,0.5769,0.0872,0.3669
2930,wine_benchmark_1243.csv,PCA,0.5477,0.0567,0.013
2931,wine_benchmark_1243.csv,LODA,0.5865,0.0564,0.092
2932,wine_benchmark_1244.csv,KNN,0.5989,0.0872,0.3062
2933,wine_benchmark_1244.csv,LOF,0.5736,0.0567,0.432
2934,wine_benchmark_1244.csv,PCA,0.5656,0.041,0.013
2935,wine_benchmark_1244.csv,LODA,0.5352,0.0462,0.087
2936,wine_benchmark_1245.csv,KNN,0.6259,0.0928,0.303
2937,wine_benchmark_1245.csv,LOF,0.594,0.0667,0.394
2938,wine_benchmark_1245.csv,PCA,0.563,0.0872,0.011
2939,wine_benchmark_1245.csv,LODA,0.6368,0.0872,0.097
2940,wine_benchmark_1246.csv,KNN,0.6123,0.0974,0.557
2941,wine_benchmark_1246.csv,LOF,0.5843,0.1026,0.686
2942,wine_benchmark_1246.csv,PCA,0.5723,0.0718,0.023
2943,wine_benchmark_1246.csv,LODA,0.5719,0.0821,0.106
2944,wine_benchmark_1247.csv,KNN,0.5837,0.0821,0.58
2945,wine_benchmark_1247.csv,LOF,0.5565,0.0615,0.8141
2946,wine_benchmark_1247.csv,PCA,0.5293,0.0513,0.017
2947,wine_benchmark_1247.csv,LODA,0.5196,0.0564,0.081
2948,wine_benchmark_1248.csv,KNN,0.6249,0.0667,0.6361
2949,wine_benchmark_1248.csv,LOF,0.6084,0.0769,0.7271
2950,wine_benchmark_1248.csv,PCA,0.5865,0.0564,0.016
2951,wine_benchmark_1248.csv,LODA,0.5478,0.0615,0.092
2952,wine_benchmark_1249.csv,KNN,0.5993,0.0769,0.5431
2953,wine_benchmark_1249.csv,LOF,0.5947,0.0923,0.6605
2954,wine_benchmark_1249.csv,PCA,0.5644,0.0462,0.017
2955,wine_benchmark_1249.csv,LODA,0.5695,0.0462,0.082
2956,wine_benchmark_1250.csv,KNN,0.6308,0.0821,0.6056
2957,wine_benchmark_1250.csv,LOF,0.6077,0.0923,0.7301
2958,wine_benchmark_1250.csv,PCA,0.5951,0.0718,0.017
2959,wine_benchmark_1250.csv,LODA,0.6069,0.0923,0.098
2960,wine_benchmark_1251.csv,KNN,0.5785,0.0769,1.1111
2961,wine_benchmark_1251.csv,LOF,0.5448,0.0667,1.1101
2962,wine_benchmark_1251.csv,PCA,0.5535,0.0564,0.044
2963,wine_benchmark_1251.csv,LODA,0.5219,0.0564,0.076
2964,wine_benchmark_1252.csv,KNN,0.5933,0.0667,1.0401
2965,wine_benchmark_1252.csv,LOF,0.5749,0.0769,1.1536
2966,wine_benchmark_1252.csv,PCA,0.5783,0.0513,0.032
2967,wine_benchmark_1252.csv,LODA,0.5897,0.0872,0.074
2968,wine_benchmark_1253.csv,KNN,0.5811,0.0564,1.3341
2969,wine_benchmark_1253.csv,LOF,0.565,0.0564,1.1341
2970,wine_benchmark_1253.csv,PCA,0.5419,0.0462,0.027
2971,wine_benchmark_1253.csv,LODA,0.557,0.0718,0.065
2972,wine_benchmark_1254.csv,KNN,0.6065,0.0718,1.1851
2973,wine_benchmark_1254.csv,LOF,0.5875,0.0769,1.1961
2974,wine_benchmark_1254.csv,PCA,0.5695,0.0718,0.0295
2975,wine_benchmark_1254.csv,LODA,0.526,0.0718,0.094
2976,wine_benchmark_1255.csv,KNN,0.8213,0.25,0.012
2977,wine_benchmark_1255.csv,LOF,0.8386,0.0625,0.013
2978,wine_benchmark_1255.csv,PCA,0.9667,0.625,0.006
2979,wine_benchmark_1255.csv,LODA,0.928,0.4375,0.047
2980,wine_benchmark_1256.csv,KNN,0.5312,0.041,1.9592
2981,wine_benchmark_1256.csv,LOF,0.501,0.041,1.5931
2982,wine_benchmark_1256.csv,PCA,0.5315,0.041,0.057
2983,wine_benchmark_1256.csv,LODA,0.5522,0.0718,0.09
2984,wine_benchmark_1257.csv,KNN,0.5334,0.0308,1.7046
2985,wine_benchmark_1257.csv,LOF,0.5204,0.0359,1.7407
2986,wine_benchmark_1257.csv,PCA,0.524,0.0462,0.062
2987,wine_benchmark_1257.csv,LODA,0.4592,0.0154,0.071
2988,wine_benchmark_1258.csv,KNN,0.5712,0.0718,1.6496
2989,wine_benchmark_1258.csv,LOF,0.5509,0.0821,1.7311
2990,wine_benchmark_1258.csv,PCA,0.5694,0.0513,0.049
2991,wine_benchmark_1258.csv,LODA,0.5493,0.0359,0.0725
2992,wine_benchmark_1259.csv,KNN,0.5369,0.0821,1.7486
2993,wine_benchmark_1259.csv,LOF,0.5299,0.0667,2.0112
2994,wine_benchmark_1259.csv,PCA,0.5346,0.0667,0.057
2995,wine_benchmark_1259.csv,LODA,0.5516,0.0667,0.074
2996,wine_benchmark_1260.csv,KNN,0.5425,0.0513,1.5582
2997,wine_benchmark_1260.csv,LOF,0.5134,0.0667,1.6421
2998,wine_benchmark_1260.csv,PCA,0.5366,0.0462,0.05
2999,wine_benchmark_1260.csv,LODA,0.5186,0.0564,0.071
3000,wine_benchmark_1261.csv,KNN,0.6289,0.0974,0.329
3001,wine_benchmark_1261.csv,LOF,0.6039,0.1082,0.462
3002,wine_benchmark_1261.csv,PCA,0.607,0.0769,0.014
3003,wine_benchmark_1261.csv,LODA,0.6479,0.0821,0.113
3004,wine_benchmark_1262.csv,KNN,0.6508,0.1385,0.285
3005,wine_benchmark_1262.csv,LOF,0.6064,0.1128,0.474
3006,wine_benchmark_1262.csv,PCA,0.626,0.1128,0.022
3007,wine_benchmark_1262.csv,LODA,0.5784,0.1134,0.112
3008,wine_benchmark_1263.csv,KNN,0.6402,0.1077,0.321
3009,wine_benchmark_1263.csv,LOF,0.5874,0.0923,0.4208
3010,wine_benchmark_1263.csv,PCA,0.614,0.0769,0.013
3011,wine_benchmark_1263.csv,LODA,0.598,0.0718,0.095
3012,wine_benchmark_1264.csv,KNN,0.6596,0.134,0.354
3013,wine_benchmark_1264.csv,LOF,0.6285,0.1385,0.4761
3014,wine_benchmark_1264.csv,PCA,0.6082,0.1128,0.015
3015,wine_benchmark_1264.csv,LODA,0.5827,0.1333,0.075
3016,wine_benchmark_1265.csv,KNN,0.6493,0.1128,0.302
3017,wine_benchmark_1265.csv,LOF,0.6176,0.0821,0.4572
3018,wine_benchmark_1265.csv,PCA,0.6215,0.0974,0.015
3019,wine_benchmark_1265.csv,LODA,0.6564,0.0923,0.094
3020,wine_benchmark_1266.csv,KNN,0.5811,0.0872,0.5806
3021,wine_benchmark_1266.csv,LOF,0.5744,0.1026,0.7231
3022,wine_benchmark_1266.csv,PCA,0.566,0.0513,0.018
3023,wine_benchmark_1266.csv,LODA,0.6112,0.0872,0.1
