,benchmark,model,AUC,precision @ rank,anomaly.rate,time
5312,skin_benchmark_1569.csv,KNN,0.8003,0.0717,0.1,0.081
5313,skin_benchmark_1569.csv,LOF,0.3944,0.0067,0.1,0.137
5314,skin_benchmark_1569.csv,PCA,0.503,0.0083,0.1,0.014
5315,skin_benchmark_1569.csv,LODA,0.4073,0.0133,0.1,0.1
5316,skin_benchmark_1570.csv,KNN,0.7922,0.0833,0.1,0.078
5317,skin_benchmark_1570.csv,LOF,0.4414,0.0267,0.1,0.1811
5318,skin_benchmark_1570.csv,PCA,0.5022,0.01,0.1,0.021
5319,skin_benchmark_1570.csv,LODA,0.6188,0.0684,0.1,0.14
5320,skin_benchmark_1571.csv,KNN,0.745,0.1317,0.1,0.151
5321,skin_benchmark_1571.csv,LOF,0.3951,0.0433,0.1,0.324
5322,skin_benchmark_1571.csv,PCA,0.4907,0.025,0.1,0.021
5323,skin_benchmark_1571.csv,LODA,0.5679,0.09,0.1,0.187
5324,skin_benchmark_1572.csv,KNN,0.7855,0.1317,0.1,0.284
5325,skin_benchmark_1572.csv,LOF,0.4588,0.0417,0.1,0.3508
5326,skin_benchmark_1572.csv,PCA,0.4662,0.0183,0.1,0.017
5327,skin_benchmark_1572.csv,LODA,0.582,0.0717,0.1,0.122
5328,skin_benchmark_1573.csv,KNN,0.763,0.135,0.1,0.192
5329,skin_benchmark_1573.csv,LOF,0.4219,0.0433,0.1,0.2765
5330,skin_benchmark_1573.csv,PCA,0.4803,0.0233,0.1,0.016
5331,skin_benchmark_1573.csv,LODA,0.5423,0.0567,0.1,0.115
5332,skin_benchmark_1574.csv,KNN,0.7652,0.145,0.1,0.183
5333,skin_benchmark_1574.csv,LOF,0.4539,0.045,0.1,0.331
5334,skin_benchmark_1574.csv,PCA,0.4851,0.025,0.1,0.029
5335,skin_benchmark_1574.csv,LODA,0.55,0.0817,0.1,0.133
5336,skin_benchmark_1575.csv,KNN,0.8006,0.1467,0.1,0.181
5337,skin_benchmark_1575.csv,LOF,0.4076,0.025,0.1,0.3855
5338,skin_benchmark_1575.csv,PCA,0.4833,0.01,0.1,0.02
5339,skin_benchmark_1575.csv,LODA,0.557,0.0417,0.1,0.122
5340,skin_benchmark_1576.csv,KNN,0.7185,0.16,0.1,0.8691
5341,skin_benchmark_1576.csv,LOF,0.6997,0.125,0.1,1.3301
5342,skin_benchmark_1576.csv,PCA,0.4767,0.04,0.1,0.022
5343,skin_benchmark_1576.csv,LODA,0.5089,0.075,0.1,0.108
5344,skin_benchmark_1577.csv,KNN,0.7218,0.1733,0.1,0.9698
5345,skin_benchmark_1577.csv,LOF,0.7105,0.1417,0.1,1.2246
5346,skin_benchmark_1577.csv,PCA,0.4828,0.04,0.1,0.031
5347,skin_benchmark_1577.csv,LODA,0.4533,0.0467,0.1,0.122
5348,skin_benchmark_1578.csv,KNN,0.7233,0.1783,0.1,0.979
5349,skin_benchmark_1578.csv,LOF,0.7119,0.145,0.1,1.3071
5350,skin_benchmark_1578.csv,PCA,0.4755,0.0483,0.1,0.0305
5351,skin_benchmark_1578.csv,LODA,0.5295,0.1183,0.1,0.115
5352,skin_benchmark_1579.csv,KNN,0.7047,0.1683,0.1,1.0136
5353,skin_benchmark_1579.csv,LOF,0.6976,0.1483,0.1,1.2084
5354,skin_benchmark_1579.csv,PCA,0.4831,0.045,0.1,0.022
5355,skin_benchmark_1579.csv,LODA,0.5244,0.08,0.1,0.117
5356,skin_benchmark_1580.csv,KNN,0.7545,0.1967,0.1,0.9996
5357,skin_benchmark_1580.csv,LOF,0.7437,0.1767,0.1,1.3144
5358,skin_benchmark_1580.csv,PCA,0.4909,0.035,0.1,0.022
5359,skin_benchmark_1580.csv,LODA,0.5748,0.145,0.1,0.113
5360,skin_benchmark_1581.csv,KNN,0.774,0.0983,0.1,0.066
5361,skin_benchmark_1581.csv,LOF,0.4785,0.0117,0.1,0.104
5362,skin_benchmark_1581.csv,PCA,0.7913,0.0434,0.1,0.025
5363,skin_benchmark_1581.csv,LODA,0.7004,0.0518,0.1,0.11
5364,skin_benchmark_1582.csv,KNN,0.7378,0.0835,0.1,0.06
5365,skin_benchmark_1582.csv,LOF,0.4923,0.0117,0.1,0.091
5366,skin_benchmark_1582.csv,PCA,0.7535,0.0708,0.1,0.018
5367,skin_benchmark_1582.csv,LODA,0.7198,0.0922,0.1,0.097
5368,skin_benchmark_1583.csv,KNN,0.7581,0.1367,0.1,0.061
5369,skin_benchmark_1583.csv,LOF,0.4846,0.0217,0.1,0.088
5370,skin_benchmark_1583.csv,PCA,0.7823,0.03,0.1,0.014
5371,skin_benchmark_1583.csv,LODA,0.7005,0.1155,0.1,0.11
5372,skin_benchmark_1584.csv,KNN,0.7189,0.14,0.1,0.049
5373,skin_benchmark_1584.csv,LOF,0.4936,0.04,0.1,0.091
5374,skin_benchmark_1584.csv,PCA,0.6296,0.4467,0.1,0.014
5375,skin_benchmark_1584.csv,LODA,0.8724,0.5738,0.1,0.1
5376,skin_benchmark_1585.csv,KNN,0.7733,0.1033,0.1,0.057
5377,skin_benchmark_1585.csv,LOF,0.4743,0.0,0.1,0.087
5378,skin_benchmark_1585.csv,PCA,0.7912,0.0301,0.1,0.014
5379,skin_benchmark_1585.csv,LODA,0.7345,0.0,0.1,0.101
5380,skin_benchmark_1586.csv,KNN,0.8019,0.0683,0.1,0.09
5381,skin_benchmark_1586.csv,LOF,0.4358,0.0133,0.1,0.1455
5382,skin_benchmark_1586.csv,PCA,0.7619,0.0333,0.1,0.018
5383,skin_benchmark_1586.csv,LODA,0.8138,0.1283,0.1,0.113
5384,skin_benchmark_1587.csv,KNN,0.7799,0.1217,0.1,0.088
5385,skin_benchmark_1587.csv,LOF,0.4458,0.07,0.1,0.136
5386,skin_benchmark_1587.csv,PCA,0.6719,0.445,0.1,0.013
5387,skin_benchmark_1587.csv,LODA,0.8255,0.455,0.1,0.113
5388,skin_benchmark_1588.csv,KNN,0.7733,0.0767,0.1,0.092
5389,skin_benchmark_1588.csv,LOF,0.4608,0.0217,0.1,0.128
5390,skin_benchmark_1588.csv,PCA,0.737,0.045,0.1,0.018
5391,skin_benchmark_1588.csv,LODA,0.7191,0.1133,0.1,0.109
5392,skin_benchmark_1589.csv,KNN,0.7779,0.1,0.1,0.0895
5393,skin_benchmark_1589.csv,LOF,0.4643,0.035,0.1,0.1281
5394,skin_benchmark_1589.csv,PCA,0.7463,0.0517,0.1,0.014
5395,skin_benchmark_1589.csv,LODA,0.7867,0.1067,0.1,0.124
5396,skin_benchmark_1590.csv,KNN,0.7815,0.0667,0.1,0.089
5397,skin_benchmark_1590.csv,LOF,0.4498,0.0383,0.1,0.154
5398,skin_benchmark_1590.csv,PCA,0.7585,0.0534,0.1,0.016
5399,skin_benchmark_1590.csv,LODA,0.7713,0.1033,0.1,0.146
5400,skin_benchmark_1591.csv,KNN,0.791,0.18,0.1,0.2485
5401,skin_benchmark_1591.csv,LOF,0.4131,0.0367,0.1,0.287
5402,skin_benchmark_1591.csv,PCA,0.7334,0.0667,0.1,0.014
5403,skin_benchmark_1591.csv,LODA,0.7716,0.0617,0.1,0.131
5404,skin_benchmark_1592.csv,KNN,0.8318,0.305,0.1,0.205
5405,skin_benchmark_1592.csv,LOF,0.4935,0.0283,0.1,0.32
5406,skin_benchmark_1592.csv,PCA,0.7112,0.4633,0.1,0.018
5407,skin_benchmark_1592.csv,LODA,0.7752,0.4617,0.1,0.1165
5408,skin_benchmark_1593.csv,KNN,0.8317,0.1683,0.1,0.1795
5409,skin_benchmark_1593.csv,LOF,0.3808,0.02,0.1,0.407
5410,skin_benchmark_1593.csv,PCA,0.7395,0.0717,0.1,0.016
5411,skin_benchmark_1593.csv,LODA,0.7314,0.0567,0.1,0.127
5412,skin_benchmark_1594.csv,KNN,0.8155,0.1667,0.1,0.232
5413,skin_benchmark_1594.csv,LOF,0.4408,0.0317,0.1,0.343
5414,skin_benchmark_1594.csv,PCA,0.7335,0.0683,0.1,0.017
5415,skin_benchmark_1594.csv,LODA,0.7842,0.0933,0.1,0.109
5416,skin_benchmark_1595.csv,KNN,0.8067,0.1633,0.1,0.174
5417,skin_benchmark_1595.csv,LOF,0.4382,0.03,0.1,0.283
5418,skin_benchmark_1595.csv,PCA,0.7167,0.0933,0.1,0.013
5419,skin_benchmark_1595.csv,LODA,0.7082,0.085,0.1,0.1045
5420,skin_benchmark_1596.csv,KNN,0.821,0.2983,0.1,0.9396
5421,skin_benchmark_1596.csv,LOF,0.7206,0.205,0.1,1.3002
5422,skin_benchmark_1596.csv,PCA,0.6596,0.1033,0.1,0.021
5423,skin_benchmark_1596.csv,LODA,0.5891,0.1033,0.1,0.104
5424,skin_benchmark_1597.csv,KNN,0.8315,0.335,0.1,0.8951
5425,skin_benchmark_1597.csv,LOF,0.7417,0.2083,0.1,1.2081
5426,skin_benchmark_1597.csv,PCA,0.6559,0.2483,0.1,0.022
5427,skin_benchmark_1597.csv,LODA,0.6694,0.2333,0.1,0.118
5428,skin_benchmark_1598.csv,KNN,0.6236,0.1967,0.1,0.9911
5429,skin_benchmark_1598.csv,LOF,0.5472,0.105,0.1,1.4311
5430,skin_benchmark_1598.csv,PCA,0.6105,0.2717,0.1,0.029
5431,skin_benchmark_1598.csv,LODA,0.6106,0.25,0.1,0.105
5432,skin_benchmark_1599.csv,KNN,0.7812,0.255,0.1,0.9131
5433,skin_benchmark_1599.csv,LOF,0.6704,0.1683,0.1,1.2346
5434,skin_benchmark_1599.csv,PCA,0.6706,0.125,0.1,0.028
5435,skin_benchmark_1599.csv,LODA,0.6771,0.1667,0.1,0.123
5436,skin_benchmark_1600.csv,KNN,0.8169,0.265,0.1,0.8841
5437,skin_benchmark_1600.csv,LOF,0.69,0.18,0.1,1.2467
5438,skin_benchmark_1600.csv,PCA,0.6635,0.0983,0.1,0.027
5439,skin_benchmark_1600.csv,LODA,0.5853,0.0817,0.1,0.109
5440,skin_benchmark_1601.csv,KNN,0.7909,0.0933,0.1,0.059
5441,skin_benchmark_1601.csv,LOF,0.3908,0.0017,0.1,0.1005
5442,skin_benchmark_1601.csv,PCA,0.5347,0.005,0.1,0.014
5443,skin_benchmark_1601.csv,LODA,0.6389,0.1469,0.1,0.109
5444,skin_benchmark_1602.csv,KNN,0.7844,0.08,0.1,0.053
5445,skin_benchmark_1602.csv,LOF,0.403,0.0033,0.1,0.085
5446,skin_benchmark_1602.csv,PCA,0.5262,0.0,0.1,0.011
5447,skin_benchmark_1602.csv,LODA,0.5723,0.0837,0.1,0.105
5448,skin_benchmark_1603.csv,KNN,0.7883,0.09,0.1,0.054
5449,skin_benchmark_1603.csv,LOF,0.419,0.0017,0.1,0.076
5450,skin_benchmark_1603.csv,PCA,0.5307,0.0017,0.1,0.016
5451,skin_benchmark_1603.csv,LODA,0.532,0.0862,0.1,0.094
5452,skin_benchmark_1604.csv,KNN,0.7899,0.09,0.1,0.061
5453,skin_benchmark_1604.csv,LOF,0.4467,0.0217,0.1,0.0945
5454,skin_benchmark_1604.csv,PCA,0.4955,0.0033,0.1,0.023
5455,skin_benchmark_1604.csv,LODA,0.4939,0.1004,0.1,0.105
5456,skin_benchmark_1605.csv,KNN,0.8034,0.085,0.1,0.057
5457,skin_benchmark_1605.csv,LOF,0.4092,0.0034,0.1,0.094
5458,skin_benchmark_1605.csv,PCA,0.5077,0.0,0.1,0.016
5459,skin_benchmark_1605.csv,LODA,0.5377,0.0566,0.1,0.1132
5460,skin_benchmark_1606.csv,KNN,0.7817,0.065,0.1,0.077
5461,skin_benchmark_1606.csv,LOF,0.434,0.0233,0.1,0.137
5462,skin_benchmark_1606.csv,PCA,0.507,0.0017,0.1,0.015
5463,skin_benchmark_1606.csv,LODA,0.5216,0.0083,0.1,0.126
5464,skin_benchmark_1607.csv,KNN,0.7921,0.0517,0.1,0.094
5465,skin_benchmark_1607.csv,LOF,0.4374,0.0233,0.1,0.134
5466,skin_benchmark_1607.csv,PCA,0.5062,0.0067,0.1,0.013
5467,skin_benchmark_1607.csv,LODA,0.6848,0.045,0.1,0.104
5468,skin_benchmark_1608.csv,KNN,0.7816,0.0817,0.1,0.09
5469,skin_benchmark_1608.csv,LOF,0.4205,0.0233,0.1,0.121
5470,skin_benchmark_1608.csv,PCA,0.5062,0.005,0.1,0.017
5471,skin_benchmark_1608.csv,LODA,0.544,0.015,0.1,0.096
5472,skin_benchmark_1609.csv,KNN,0.7962,0.0617,0.1,0.0845
5473,skin_benchmark_1609.csv,LOF,0.3713,0.005,0.1,0.14
5474,skin_benchmark_1609.csv,PCA,0.4915,0.0117,0.1,0.018
5475,skin_benchmark_1609.csv,LODA,0.5151,0.0267,0.1,0.111
5476,skin_benchmark_1610.csv,KNN,0.7734,0.06,0.1,0.086
5477,skin_benchmark_1610.csv,LOF,0.4069,0.0333,0.1,0.117
5478,skin_benchmark_1610.csv,PCA,0.5035,0.015,0.1,0.017
5479,skin_benchmark_1610.csv,LODA,0.4686,0.0367,0.1,0.097
5480,skin_benchmark_1611.csv,KNN,0.7776,0.1267,0.1,0.228
5481,skin_benchmark_1611.csv,LOF,0.4035,0.0433,0.1,0.312
5482,skin_benchmark_1611.csv,PCA,0.4873,0.025,0.1,0.016
5483,skin_benchmark_1611.csv,LODA,0.5528,0.0583,0.1,0.12
5484,skin_benchmark_1612.csv,KNN,0.7843,0.1367,0.1,0.2721
5485,skin_benchmark_1612.csv,LOF,0.4315,0.0467,0.1,0.353
5486,skin_benchmark_1612.csv,PCA,0.487,0.0233,0.1,0.0215
5487,skin_benchmark_1612.csv,LODA,0.538,0.0417,0.1,0.119
5488,skin_benchmark_1613.csv,KNN,0.7831,0.1317,0.1,0.202
5489,skin_benchmark_1613.csv,LOF,0.4143,0.035,0.1,0.2785
5490,skin_benchmark_1613.csv,PCA,0.4967,0.0283,0.1,0.013
5491,skin_benchmark_1613.csv,LODA,0.6073,0.0983,0.1,0.129
5492,skin_benchmark_1614.csv,KNN,0.7716,0.1317,0.1,0.163
5493,skin_benchmark_1614.csv,LOF,0.4019,0.035,0.1,0.283
5494,skin_benchmark_1614.csv,PCA,0.4924,0.0217,0.1,0.023
5495,skin_benchmark_1614.csv,LODA,0.5502,0.0517,0.1,0.119
5496,skin_benchmark_1615.csv,KNN,0.7975,0.1553,0.1,0.197
5497,skin_benchmark_1615.csv,LOF,0.4345,0.0283,0.1,0.238
5498,skin_benchmark_1615.csv,PCA,0.4902,0.0183,0.1,0.018
5499,skin_benchmark_1615.csv,LODA,0.6314,0.1133,0.1,0.1595
5500,skin_benchmark_1616.csv,KNN,0.729,0.1833,0.1,0.9701
5501,skin_benchmark_1616.csv,LOF,0.7153,0.1667,0.1,1.2936
5502,skin_benchmark_1616.csv,PCA,0.4789,0.0533,0.1,0.031
5503,skin_benchmark_1616.csv,LODA,0.5091,0.0767,0.1,0.13
5504,skin_benchmark_1617.csv,KNN,0.7279,0.16,0.1,1.0989
5505,skin_benchmark_1617.csv,LOF,0.704,0.135,0.1,1.2731
5506,skin_benchmark_1617.csv,PCA,0.4783,0.0517,0.1,0.023
5507,skin_benchmark_1617.csv,LODA,0.5321,0.0717,0.1,0.106
5508,skin_benchmark_1618.csv,KNN,0.7376,0.19,0.1,0.9549
5509,skin_benchmark_1618.csv,LOF,0.7424,0.18,0.1,1.3546
5510,skin_benchmark_1618.csv,PCA,0.5007,0.0617,0.1,0.021
5511,skin_benchmark_1618.csv,LODA,0.4914,0.0583,0.1,0.111
5512,skin_benchmark_1619.csv,KNN,0.7532,0.1883,0.1,1.0078
5513,skin_benchmark_1619.csv,LOF,0.7354,0.195,0.1,1.3751
5514,skin_benchmark_1619.csv,PCA,0.4861,0.04,0.1,0.024
5515,skin_benchmark_1619.csv,LODA,0.5865,0.0783,0.1,0.111
5516,skin_benchmark_1620.csv,KNN,0.7193,0.1633,0.1,0.9156
5517,skin_benchmark_1620.csv,LOF,0.7204,0.1483,0.1,1.3607
5518,skin_benchmark_1620.csv,PCA,0.471,0.0517,0.1,0.035
5519,skin_benchmark_1620.csv,LODA,0.5277,0.0867,0.1,0.134
5520,skin_benchmark_1621.csv,KNN,0.6742,0.0317,0.1,0.063
5521,skin_benchmark_1621.csv,LOF,0.387,0.0,0.1,0.1029
5522,skin_benchmark_1621.csv,PCA,0.3204,0.005,0.1,0.019
5523,skin_benchmark_1621.csv,LODA,0.4825,0.0317,0.1,0.122
5524,skin_benchmark_1622.csv,KNN,0.6656,0.0317,0.1,0.071
5525,skin_benchmark_1622.csv,LOF,0.3715,0.0017,0.1,0.12
5526,skin_benchmark_1622.csv,PCA,0.314,0.0033,0.1,0.016
5527,skin_benchmark_1622.csv,LODA,0.4773,0.0428,0.1,0.137
5528,skin_benchmark_1623.csv,KNN,0.6705,0.015,0.1,0.077
5529,skin_benchmark_1623.csv,LOF,0.3974,0.005,0.1,0.111
5530,skin_benchmark_1623.csv,PCA,0.338,0.0017,0.1,0.02
5531,skin_benchmark_1623.csv,LODA,0.4005,0.0287,0.1,0.124
5532,skin_benchmark_1624.csv,KNN,0.6588,0.035,0.1,0.048
5533,skin_benchmark_1624.csv,LOF,0.3545,0.0033,0.1,0.077
5534,skin_benchmark_1624.csv,PCA,0.3487,0.0017,0.1,0.012
5535,skin_benchmark_1624.csv,LODA,0.4638,0.067,0.1,0.109
5536,skin_benchmark_1625.csv,KNN,0.6649,0.0333,0.1,0.062
5537,skin_benchmark_1625.csv,LOF,0.3893,0.005,0.1,0.102
5538,skin_benchmark_1625.csv,PCA,0.3245,0.0067,0.1,0.012
5539,skin_benchmark_1625.csv,LODA,0.5022,0.0419,0.1,0.098
5540,skin_benchmark_1626.csv,KNN,0.6564,0.0267,0.1,0.134
5541,skin_benchmark_1626.csv,LOF,0.3578,0.01,0.1,0.181
5542,skin_benchmark_1626.csv,PCA,0.3734,0.005,0.1,0.019
5543,skin_benchmark_1626.csv,LODA,0.5083,0.0333,0.1,0.139
5544,skin_benchmark_1627.csv,KNN,0.6604,0.0233,0.1,0.112
5545,skin_benchmark_1627.csv,LOF,0.3573,0.0017,0.1,0.165
5546,skin_benchmark_1627.csv,PCA,0.3766,0.0133,0.1,0.022
5547,skin_benchmark_1627.csv,LODA,0.3898,0.0433,0.1,0.171
5548,skin_benchmark_1628.csv,KNN,0.645,0.045,0.1,0.097
5549,skin_benchmark_1628.csv,LOF,0.3782,0.0183,0.1,0.169
5550,skin_benchmark_1628.csv,PCA,0.3533,0.0067,0.1,0.022
5551,skin_benchmark_1628.csv,LODA,0.3922,0.01,0.1,0.141
5552,skin_benchmark_1629.csv,KNN,0.6471,0.03,0.1,0.093
5553,skin_benchmark_1629.csv,LOF,0.3762,0.0117,0.1,0.1495
5554,skin_benchmark_1629.csv,PCA,0.3744,0.0133,0.1,0.022
5555,skin_benchmark_1629.csv,LODA,0.4013,0.0117,0.1,0.147
5556,skin_benchmark_1630.csv,KNN,0.6356,0.0367,0.1,0.0915
5557,skin_benchmark_1630.csv,LOF,0.3718,0.03,0.1,0.142
5558,skin_benchmark_1630.csv,PCA,0.3864,0.0083,0.1,0.016
5559,skin_benchmark_1630.csv,LODA,0.2859,0.0083,0.1,0.124
5560,skin_benchmark_1631.csv,KNN,0.6413,0.0833,0.1,0.232
5561,skin_benchmark_1631.csv,LOF,0.3821,0.0383,0.1,0.324
5562,skin_benchmark_1631.csv,PCA,0.402,0.0217,0.1,0.018
5563,skin_benchmark_1631.csv,LODA,0.3808,0.0133,0.1,0.1287
5564,skin_benchmark_1632.csv,KNN,0.6535,0.0567,0.1,0.244
5565,skin_benchmark_1632.csv,LOF,0.3851,0.0217,0.1,0.347
5566,skin_benchmark_1632.csv,PCA,0.3805,0.0167,0.1,0.015
5567,skin_benchmark_1632.csv,LODA,0.4334,0.035,0.1,0.128
5568,skin_benchmark_1633.csv,KNN,0.654,0.085,0.1,0.266
5569,skin_benchmark_1633.csv,LOF,0.4246,0.0333,0.1,0.284
5570,skin_benchmark_1633.csv,PCA,0.4198,0.0233,0.1,0.02
5571,skin_benchmark_1633.csv,LODA,0.4568,0.04,0.1,0.102
5572,skin_benchmark_1634.csv,KNN,0.6543,0.0617,0.1,0.146
5573,skin_benchmark_1634.csv,LOF,0.4312,0.0333,0.1,0.288
5574,skin_benchmark_1634.csv,PCA,0.3854,0.0133,0.1,0.015
5575,skin_benchmark_1634.csv,LODA,0.3793,0.0333,0.1,0.137
5576,skin_benchmark_1635.csv,KNN,0.6494,0.0783,0.1,0.209
5577,skin_benchmark_1635.csv,LOF,0.4067,0.0317,0.1,0.3004
5578,skin_benchmark_1635.csv,PCA,0.393,0.0233,0.1,0.019
5579,skin_benchmark_1635.csv,LODA,0.4716,0.0533,0.1,0.113
5580,skin_benchmark_1636.csv,KNN,0.6167,0.1,0.1,1.0546
5581,skin_benchmark_1636.csv,LOF,0.5899,0.0617,0.1,1.2463
5582,skin_benchmark_1636.csv,PCA,0.4303,0.03,0.1,0.033
5583,skin_benchmark_1636.csv,LODA,0.455,0.0383,0.1,0.125
5584,skin_benchmark_1637.csv,KNN,0.6138,0.0968,0.1,1.0193
5585,skin_benchmark_1637.csv,LOF,0.5815,0.0833,0.1,1.438
5586,skin_benchmark_1637.csv,PCA,0.4274,0.0383,0.1,0.023
5587,skin_benchmark_1637.csv,LODA,0.4506,0.0433,0.1,0.096
5588,skin_benchmark_1638.csv,KNN,0.5972,0.0967,0.1,0.9746
5589,skin_benchmark_1638.csv,LOF,0.5734,0.0833,0.1,1.3661
5590,skin_benchmark_1638.csv,PCA,0.4197,0.0383,0.1,0.022
5591,skin_benchmark_1638.csv,LODA,0.4608,0.065,0.1,0.125
5592,skin_benchmark_1639.csv,KNN,0.5958,0.0933,0.1,0.9846
5593,skin_benchmark_1639.csv,LOF,0.5606,0.075,0.1,1.4096
5594,skin_benchmark_1639.csv,PCA,0.4226,0.0467,0.1,0.027
5595,skin_benchmark_1639.csv,LODA,0.4609,0.0733,0.1,0.109
5596,skin_benchmark_1640.csv,KNN,0.6159,0.09,0.1,1.1741
5597,skin_benchmark_1640.csv,LOF,0.6016,0.0783,0.1,1.3774
5598,skin_benchmark_1640.csv,PCA,0.4407,0.0567,0.1,0.022
5599,skin_benchmark_1640.csv,LODA,0.4703,0.0767,0.1,0.107
5600,skin_benchmark_1641.csv,KNN,0.5524,0.0533,0.1,0.046
5601,skin_benchmark_1641.csv,LOF,0.4718,0.0483,0.1,0.111
5602,skin_benchmark_1641.csv,PCA,0.6357,0.1567,0.1,0.014
5603,skin_benchmark_1641.csv,LODA,0.6774,0.0175,0.1,0.091
5604,skin_benchmark_1642.csv,KNN,0.6184,0.0483,0.1,0.043
5605,skin_benchmark_1642.csv,LOF,0.4542,0.0117,0.1,0.0961
5606,skin_benchmark_1642.csv,PCA,0.6984,0.065,0.1,0.015
5607,skin_benchmark_1642.csv,LODA,0.6859,0.0372,0.1,0.11
5608,skin_benchmark_1643.csv,KNN,0.5829,0.0783,0.1,0.0575
5609,skin_benchmark_1643.csv,LOF,0.4701,0.065,0.1,0.078
5610,skin_benchmark_1643.csv,PCA,0.5147,0.295,0.1,0.013
5611,skin_benchmark_1643.csv,LODA,0.7631,0.1423,0.1,0.1258
5612,skin_benchmark_1644.csv,KNN,0.6169,0.0717,0.1,0.06
5613,skin_benchmark_1644.csv,LOF,0.4579,0.0167,0.1,0.11
5614,skin_benchmark_1644.csv,PCA,0.6784,0.0667,0.1,0.013
5615,skin_benchmark_1644.csv,LODA,0.7171,0.042,0.1,0.103
5616,skin_benchmark_1645.csv,KNN,0.5853,0.0583,0.1,0.067
5617,skin_benchmark_1645.csv,LOF,0.4214,0.0367,0.1,0.116
5618,skin_benchmark_1645.csv,PCA,0.597,0.2274,0.1,0.014
5619,skin_benchmark_1645.csv,LODA,0.7465,0.3022,0.1,0.111
5620,skin_benchmark_1646.csv,KNN,0.5396,0.0367,0.1,0.083
5621,skin_benchmark_1646.csv,LOF,0.4408,0.045,0.1,0.157
5622,skin_benchmark_1646.csv,PCA,0.6172,0.0917,0.1,0.015
5623,skin_benchmark_1646.csv,LODA,0.6517,0.14,0.1,0.1
5624,skin_benchmark_1647.csv,KNN,0.5957,0.0533,0.1,0.088
5625,skin_benchmark_1647.csv,LOF,0.3976,0.0183,0.1,0.157
5626,skin_benchmark_1647.csv,PCA,0.6604,0.1283,0.1,0.013
5627,skin_benchmark_1647.csv,LODA,0.6726,0.0617,0.1,0.125
5628,skin_benchmark_1648.csv,KNN,0.6393,0.0617,0.1,0.095
5629,skin_benchmark_1648.csv,LOF,0.4177,0.0267,0.1,0.154
5630,skin_benchmark_1648.csv,PCA,0.6784,0.1083,0.1,0.017
5631,skin_benchmark_1648.csv,LODA,0.6952,0.1217,0.1,0.135
5632,skin_benchmark_1649.csv,KNN,0.6015,0.0467,0.1,0.088
5633,skin_benchmark_1649.csv,LOF,0.4366,0.0267,0.1,0.1245
5634,skin_benchmark_1649.csv,PCA,0.6398,0.0967,0.1,0.014
5635,skin_benchmark_1649.csv,LODA,0.7119,0.06,0.1,0.111
5636,skin_benchmark_1650.csv,KNN,0.5087,0.0367,0.1,0.078
5637,skin_benchmark_1650.csv,LOF,0.443,0.0567,0.1,0.144
5638,skin_benchmark_1650.csv,PCA,0.5916,0.1267,0.1,0.014
5639,skin_benchmark_1650.csv,LODA,0.6625,0.26,0.1,0.113
5640,skin_benchmark_1651.csv,KNN,0.6399,0.0633,0.1,0.206
5641,skin_benchmark_1651.csv,LOF,0.384,0.02,0.1,0.336
5642,skin_benchmark_1651.csv,PCA,0.6409,0.1033,0.1,0.017
5643,skin_benchmark_1651.csv,LODA,0.6447,0.0767,0.1,0.129
5644,skin_benchmark_1652.csv,KNN,0.6612,0.085,0.1,0.1887
5645,skin_benchmark_1652.csv,LOF,0.3789,0.0267,0.1,0.338
5646,skin_benchmark_1652.csv,PCA,0.6211,0.1433,0.1,0.015
5647,skin_benchmark_1652.csv,LODA,0.6363,0.1383,0.1,0.117
5648,skin_benchmark_1653.csv,KNN,0.6247,0.1717,0.1,0.15
5649,skin_benchmark_1653.csv,LOF,0.5026,0.0717,0.1,0.317
5650,skin_benchmark_1653.csv,PCA,0.569,0.39,0.1,0.017
5651,skin_benchmark_1653.csv,LODA,0.6182,0.3517,0.1,0.0946
5652,skin_benchmark_1654.csv,KNN,0.5721,0.0733,0.1,0.179
5653,skin_benchmark_1654.csv,LOF,0.4298,0.04,0.1,0.271
5654,skin_benchmark_1654.csv,PCA,0.5911,0.1167,0.1,0.019
5655,skin_benchmark_1654.csv,LODA,0.7004,0.215,0.1,0.117
5656,skin_benchmark_1655.csv,KNN,0.7013,0.1083,0.1,0.192
5657,skin_benchmark_1655.csv,LOF,0.4506,0.0333,0.1,0.366
5658,skin_benchmark_1655.csv,PCA,0.6505,0.32,0.1,0.017
5659,skin_benchmark_1655.csv,LODA,0.7128,0.2,0.1,0.116
5660,skin_benchmark_1656.csv,KNN,0.6854,0.1433,0.1,0.9706
5661,skin_benchmark_1656.csv,LOF,0.6421,0.125,0.1,1.2531
5662,skin_benchmark_1656.csv,PCA,0.5978,0.155,0.1,0.023
5663,skin_benchmark_1656.csv,LODA,0.5411,0.1183,0.1,0.09
5664,skin_benchmark_1657.csv,KNN,0.6755,0.155,0.1,0.9743
5665,skin_benchmark_1657.csv,LOF,0.5841,0.1083,0.1,1.3366
5666,skin_benchmark_1657.csv,PCA,0.6026,0.1117,0.1,0.021
5667,skin_benchmark_1657.csv,LODA,0.6032,0.1117,0.1,0.104
5668,skin_benchmark_1658.csv,KNN,0.6732,0.15,0.1,1.0091
5669,skin_benchmark_1658.csv,LOF,0.5934,0.0867,0.1,1.2191
5670,skin_benchmark_1658.csv,PCA,0.6104,0.115,0.1,0.022
